Price,Name,Location,Link
"$6,500","2010 Dodge Grand Caravan Hero BACKUP CAMERA DVD WHITE 109K REMOTE STAR","CENTRAL NJ",https://cnj.craigslist.org/ctd/d/south-amboy-2010-dodge-grand-caravan/7254013012.html
"$7,500","2013 FORD EPLORER XLT AWD LEATHER /NAVIGATION","WEST LONG BRANCH NJ",https://cnj.craigslist.org/ctd/d/west-long-branch-2013-ford-eplorer-xlt/7254010607.html
"$6,500","Honda Odyssey For Sale","MANALAPAN",https://cnj.craigslist.org/cto/d/tennent-honda-odyssey-for-sale/7254010287.html
"$15,000","TRUCK VOLVO 670","EDISON, NJ",https://cnj.craigslist.org/cto/d/keasbey-truck-volvo-670/7254007336.html
"$23,000","2015 *Jeep* *Wrangler Unlimited* *4WD 4dr Sport* Sil","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2015-jeep-wrangler/7253990171.html
"$0","2016 Nissan Maxima 3.5 S 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2016-nissan-maxima-35-4dr-sedan/7253986567.html
"$5,400","2009 Toyota Matrix S Sport Wagon 4D -","KEARNY, NJ",https://cnj.craigslist.org/ctd/d/kearny-2009-toyota-matrix-sport-wagon/7253981955.html
"$3,800","2008 Honda Accord","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-2008-honda-accord/7253978427.html
"$4,700","2009 Pontiac Vibe","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-2009-pontiac-vibe/7253977123.html
"$4,800","1998 Lincoln Town Car","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-1998-lincoln-town-car/7253975415.html
"$4,800","2008 Toyota Sienna","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/monroe-township-2008-toyota-sienna/7253973645.html
"$0","2017 Dodge Charger SXT AWD 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-dodge-charger-sxt-awd-4dr/7253972440.html
"$4,000","2007 Hyundai Sonata","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-2007-hyundai-sonata/7253970810.html
"$5,000","2010 Toyota Corolla","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/monroe-township-2010-toyota-corolla/7253969638.html
"$7,500","2007 Toyota 4Runner SR5 4WD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2007-toyota-4runner-sr5-4wd/7253967158.html
"$10,000","Bmw Alpina B7","PENNINGTON",https://cnj.craigslist.org/cto/d/pennington-bmw-alpina-b7/7253967104.html
"$6,000","2010 Kia Soul ! Wagon 4D","_KIA_ _SOUL_ _SEDAN_",https://cnj.craigslist.org/ctd/d/cliffwood-2010-kia-soul-wagon-4d/7253963307.html
"$17,000","2014 MERCEDES-BENZ E 350 4MATIC - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2014-mercedes-benz-350-4matic/7253955641.html
"$18,000","Infinity FX37 2013","MARLBORO TOWNSHIP",https://cnj.craigslist.org/cto/d/morganville-infinity-fx/7253954353.html
"$3,800","2006 Chrysler Pacifica touring","MANALAPAN",https://cnj.craigslist.org/cto/d/tennent-2006-chrysler-pacifica-touring/7253950320.html
"$3,800","2006 Chrysler Pacifica touring","MANALAPAN",https://cnj.craigslist.org/cto/d/tennent-2006-chrysler-pacifica-touring/7253948959.html
"$1","NO CREDIT CHECK PROGRAM BRING $500 & PROOF OF INCOME & YOU DRIVE TODAY","FREE CAR INSURANCE",https://cnj.craigslist.org/ctd/d/orange-no-credit-check-program-bring/7253946828.html
"$1","NO CREDIT CHECK PROGRAM BRING $500 & PROOF OF INCOME & YOU DRIVE TODAY","FREE CAR INSURANCE",https://cnj.craigslist.org/ctd/d/orange-no-credit-check-program-bring/7253945566.html
"$1","NO CREDIT CHECK PROGRAM BRING $500 & PROOF OF INCOME & YOU DRIVE TODAY","FREE CAR INSURANCE",https://cnj.craigslist.org/ctd/d/orange-no-credit-check-program-bring/7253944905.html
"$1","NO CREDIT CHECK PROGRAM BRING $500 & PROOF OF INCOME & YOU DRIVE TODAY","FREE CAR INSURANCE",https://cnj.craigslist.org/ctd/d/orange-no-credit-check-program-bring/7253943815.html
"$1","NO CREDIT CHECK PROGRAM BRING $500 & PROOF OF INCOME & YOU DRIVE TODAY","FREE CAR INSURANCE",https://cnj.craigslist.org/ctd/d/orange-no-credit-check-program-bring/7253942819.html
"$29,000","2016 Lexus RC RC 300 Coupe 2D coupe Silver - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2016-lexus-rc-rc-300-coupe-2d/7253937371.html
"$32,000","2013 Audi S7 Prestige Sedan 4D sedan Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2013-audi-s7-prestige-sedan-4d/7253937301.html
"$20,000","2012 BMW 7 Series 750Li xDrive Sedan 4D sedan Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2012-bmw-series-750li-xdrive/7253937298.html
"$21,000","2015 INFINITI Q50 3.7 Sedan 4D sedan Gray - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2015-infiniti-q50-37-sedan-4d/7253937095.html
"$0","2017 Chevrolet Chevy Impala LT 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-chevrolet-chevy-impala-lt/7253936993.html
"$14,000","2014 Kia Soul ! Wagon 4D wagon Red - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-kia-soul-wagon-4d-wagon/7253931968.html
"$8,500","2012 Buick LaCrosse Leather Group AWD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2012-buick-lacrosse-leather/7253923322.html
"$6,900","2010 Buick enclave  2xl  AWD $6900 or b/o","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2010-buick-enclave-2xl-awd/7253917138.html
"$7,900","2013 chevy Equinox ls very clean car $7900 or b/o","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2013-chevy-equinox-ls-very/7253916211.html
"$4,900","2006 Mitsubishi outlander  limited $4900 or b/o","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2006-mitsubishi-outlander/7253915318.html
"$4,900","2010 kia soul $4900 or b/o","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2010-kia-soul-4900-or-o/7253914941.html
"$7,900","2012 Cadillac cts4 very clean car $7900 or b/o","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2012-cadillac-cts4-very/7253914489.html
"$0","2015 Honda Civic Si 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2015-honda-civic-si-4dr-sedan/7253906053.html
"$2,000","2009 Mazda 6 I Sport Sedan","HELMETTA",https://cnj.craigslist.org/cto/d/helmetta-2009-mazda-i-sport-sedan/7253905741.html
"$18,000","1997 Camaro SS - 30th Anniversary","MARTINSVILLE, NJ",https://cnj.craigslist.org/cto/d/martinsville-1997-camaro-ss-30th/7253902733.html
"$15,000","2018 Nissan Altima 2.5 SV","HAMILTON SQUARE, NJ",https://cnj.craigslist.org/ctd/d/trenton-2018-nissan-altima-25-sv/7253901419.html
"$20,000","2013 BMW 740 LXI - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2013-bmw-740-lxi-pmts-starting/7253898235.html
"$15,000","Truck 4*4 Plow","PITTSTOWN",https://cnj.craigslist.org/cto/d/pittstown-truck-44-plow/7253882660.html
"$7,200","2010 ACURA TSX W/TECHNOLOGY","KINNELON",https://cnj.craigslist.org/cto/d/butler-2010-acura-tsx-technology/7253881741.html
"$4,200","2006 Ford Explorer XLT 4dr SUV 4WD (V6)","FORD EXPLORER SUV",https://cnj.craigslist.org/ctd/d/trenton-2006-ford-explorer-xlt-4dr-suv/7253881367.html
"$20,000","*2018* *Jeep* *Compass* *Latitude*","_JEEP_ _COMPASS_ _SUV_",https://cnj.craigslist.org/ctd/d/lawrence-township-2018-jeep-compass/7253880810.html
"$0","2017 Acura MDX SH AWD Sport Hybrid w/Tech 4dr SUV w/Technology Package -$500 Dow","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-acura-mdx-sh-awd-sport/7253879384.html
"$4,600","2008 Honda Fit Sport 4dr Hatchback 5M","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2008-honda-fit-sport-4dr/7253871340.html
"$7,900","2007 Chrysler 300-Series Base 4dr Sedan","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2007-chrysler-300-series-base/7253871267.html
"$1","I buy classic European cars and American trucks just call","MUST BUY IN ATLANTIC CITY",https://cnj.craigslist.org/cto/d/atlantic-city-buy-classic-european-cars/7253863232.html
"$3,500","2009 Dodge Avenger SXT","NEW BRUNSWICK",https://cnj.craigslist.org/ctd/d/new-brunswick-2009-dodge-avenger-sxt/7253858987.html
"$16,000","2008 GMC Sierra Denali AWD Crew Cab 143.5 #  42439","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2008-gmc-sierra-denali-awd/7253847005.html
"$9,000","2006 Lexus RX 330       #93747","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2006-lexus-rx/7253846929.html
"$10,000","2013 Mini Cooper","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2013-mini-cooper/7253833428.html
"$5,900","1986 GMC 6000 Dump truck 8.2 Diesel","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/new-egypt-1986-gmc-6000-dump-truck-82/7253809814.html
"$2,800","1988 Mustang Convertible","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/new-egypt-1988-mustang-convertible/7253807929.html
"$8,400","2013 Honda Accord EX-L Coupe Leather","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/sayreville-2013-honda-accord-ex-coupe/7253798210.html
"$20,000","Jaguar XKE & Jaguar MK9 ( MOTORS LUCKED ) TOTOAL JUNKS $19500 For (2)","ATLANTIC CITY AREA",https://cnj.craigslist.org/cto/d/atlantic-city-jaguar-xke-jaguar-mk9/7253791243.html
"$9,000","1971 chevy c20","FREEHOLD",https://cnj.craigslist.org/cto/d/adelphia-1971-chevy-c20/7253786440.html
"$7,600","Mercedes Benz E 320 w124","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/garwood-mercedes-benz-320-w124/7253785559.html
"$4,800","2001 F250 SD crew with plow","MANVILLE",https://cnj.craigslist.org/cto/d/manville-2001-f250-sd-crew-with-plow/7253768666.html
"$8,000","2006 BMW Z4 si","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/titusville-2006-bmw-z4-si/7253768281.html
"$1,700","2007 Ford free star SEL","PORT READING",https://cnj.craigslist.org/cto/d/port-reading-2007-ford-free-star-sel/7253738872.html
"$3,000","2010 hyundai elentra","IRVINGTON",https://cnj.craigslist.org/cto/d/irvington-2010-hyundai-elentra/7253734008.html
"$300","2008 Ford Explorer 4x4 3rd --We Finance Everyone--Come Drive it","FROM $299 DOWN YOUR APPROVED COME GET IT",https://cnj.craigslist.org/ctd/d/burlington-2008-ford-explorer-4x4-3rd/7253714991.html
"$1,900","NEW Tires, Runs & Drives Perfect, Good Inspection,Trailer Hitch","SPOTSWOOD",https://cnj.craigslist.org/cto/d/spotswood-new-tires-runs-drives-perfect/7253704218.html
"$2,500","2007 ford freestyle","IRVINGTON",https://cnj.craigslist.org/cto/d/irvington-2007-ford-freestyle/7253701795.html
"$300","2011 Toyota Camry Come drive it--WE FINANCE EVERYONE","FROM $299 DOWN YOUR APPROVED COME GET IT",https://cnj.craigslist.org/ctd/d/burlington-2011-toyota-camry-come-drive/7253690731.html
"$3,000","2003 BMW 325i Sedan","LAKEWOOD",https://cnj.craigslist.org/ctd/d/lakewood-2003-bmw-325i-sedan/7253689805.html
"$5,000","2010 Ford Focus SE Sedan","LAKEWOOD",https://cnj.craigslist.org/ctd/d/lakewood-2010-ford-focus-se-sedan/7253687523.html
"$5,200","2005 Jeep liberty 4x4","MANVILLE, N.J.",https://cnj.craigslist.org/cto/d/manville-2005-jeep-liberty-4x4/7253681797.html
"$39,000","*2020* *Acura* *MDX* *SH AWD w/Tech 4dr SUV w/Technology Package*","_ACURA_ _MDX_ _SUV_",https://cnj.craigslist.org/ctd/d/paterson-2020-acura-mdx-sh-awd-tech-4dr/7253664582.html
"$12,000","2012 Acura MDX SH AWD 4dr SUV 3 ROWS","UNIONAVECARS.COM",https://cnj.craigslist.org/ctd/d/hazlet-2012-acura-mdx-sh-awd-4dr-suv/7253658933.html
"$0","2017 Toyota Highlander Limited AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-toyota-highlander-limited/7253657094.html
"$6,000","2005 Lexus RX330 - AWD, Clean, Automatic - Grey/Grey","NEW JERSEY",https://cnj.craigslist.org/ctd/d/spotswood-2005-lexus-rx330-awd-clean/7253651950.html
"$21,000","2014 Mercedes-Benz M-Class ML 350 4MATIC AWD 4dr SUV 68754 Miles","UNIONAVECARS.COM",https://cnj.craigslist.org/ctd/d/hazlet-2014-mercedes-benz-class-ml-350/7253646615.html
"$11,000","2015 Toyota Corolla LE 4dr Sedan 74482 Miles","UNIONAVECARS.COM",https://cnj.craigslist.org/ctd/d/hazlet-2015-toyota-corolla-le-4dr-sedan/7253645658.html
"$2,500","2005 Ford 500 limited sedan","MIDDLETOWN",https://cnj.craigslist.org/cto/d/middletown-2005-ford-500-limited-sedan/7253642462.html
"$4,500","2013 FORD F-150 XL 4x2 2dr Regular Cab Styleside 8 ft. LB","WEST LONG BRANCH NJ",https://cnj.craigslist.org/ctd/d/west-long-branch-2013-ford-150-xl-4x2/7253638235.html
"$20,000","2016 FORD EXPLORER XLT - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2016-ford-explorer-xlt-pmts/7253630546.html
"$16,000","2014 INFINITI QX60 3.5 Sport Utility 4D","_INFINITI_ _QX60_ _SUV_",https://cnj.craigslist.org/ctd/d/cliffwood-2014-infiniti-qx60-35-sport/7253629529.html
"$0","2015 BMW M3 Base 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2015-bmw-m3-base-4dr-sedan-500/7253627307.html
"$0","2011 BMW M3 Base 2dr Convertible -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2011-bmw-m3-base-2dr/7253595522.html
"$29,000","2010 Toyota FJ Cruiser Sport Utility 2D suv Green - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2010-toyota-fj-cruiser-sport/7253593918.html
"$22,000","1931 chevy","HAMILTON TOWNSHIP",https://cnj.craigslist.org/cto/d/trenton-1931-chevy/7253594739.html
"$2,000","Volkswagen Touareg","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-volkswagen-touareg/7253592373.html
"$8,000","2006 LEXUS RX330 w/NAV","LINDEN NJ",https://cnj.craigslist.org/ctd/d/linden-2006-lexus-rx330-nav/7253590909.html
"$2,000","Audi","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-audi/7253590912.html
"$3,900","Ford Connect","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-ford-connect/7253585819.html
"$3,000","2005 Volvo XC90","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/edison-2005-volvo-xc90/7253585727.html
"$3,500","Honda Element","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-honda-element/7253584840.html
"$9,900","Lexus ES350","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/warren-lexus-es350/7253584215.html
"$2,900","2008 FORD FUSION SEL","BELFORD",https://cnj.craigslist.org/ctd/d/belford-2008-ford-fusion-sel/7253576722.html
"$13,000","2018 TOYOTA COROLLA LE - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2018-toyota-corolla-le-pmts/7253572386.html
"$35,000","2012 Tesla Model S Sedan 4D sedan Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2012-tesla-model-sedan-4d-sedan/7253565932.html
"$33,000","2014 Tesla Model S P85 Sedan 4D sedan Red - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-tesla-model-p85-sedan-4d/7253565716.html
"$29,000","2017 Jeep Wrangler Sport S Sport Utility 2D suv Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-jeep-wrangler-sport-sport/7253565845.html
"$37,000","2017 Mercedes-Benz E-Class E 300 4MATIC Sedan 4D sedan Gray - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-mercedes-benz-class-300/7253565519.html
"$32,000","2012 Tesla Model S Sedan 4D sedan Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2012-tesla-model-sedan-4d-sedan/7253565784.html
"$34,000","2017 Toyota 4Runner SR5 Sport Utility 4D suv White - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-toyota-4runner-sr5-sport/7253565315.html
"$10,000","2013 LINCOLN MKT AWD AND 2010 HONDA CIVIC FOR SALE","RAHWAY",https://cnj.craigslist.org/cto/d/rahway-2013-lincoln-mkt-awd-and-2010/7253562050.html
"$31,000","2017 Jeep Wrangler Unlimited Sport S Sport Utility 4D suv White -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-jeep-wrangler-unlimited/7253559601.html
"$22,000","2013 BMW 3 Series 328i Convertible 2D Convertible Red - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2013-bmw-series-328i/7253559617.html
"$0","2013 BMW M3 Base 2dr Coupe -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2013-bmw-m3-base-2dr-coupe-500/7253560666.html
"$42,000","2020 Ford F150 SuperCrew Cab XLT Pickup 4D 6 1/2 ft pickup Black -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2020-ford-f150-supercrew-cab/7253559320.html
"$32,000","2020 Toyota Tundra Double Cab SR Pickup 4D 6 1/2 ft pickup Black -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2020-toyota-tundra-double-cab/7253559532.html
"$19,000","2020 Chevrolet Equinox -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2020-chevrolet-equinox/7253526039.html
"$30,000","VW Bus - 1977 Kombi (Brazil Import)","MIDDLETOWN",https://cnj.craigslist.org/cto/d/middletown-vw-bus-kombi-brazil-import/7253522827.html
"$11,000","2019 Kia Rio -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-kia-rio/7253522487.html
"$73,000","2012 Peterbilt Dump Truck 18 Speeds","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/monroe-township-2012-peterbilt-dump/7253520716.html
"$12,000","2017 Jeep Compass -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2017-jeep-compass/7253518758.html
"$0","2018 Acura TLX V6 w/Advance 4dr Sedan Package -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2018-acura-tlx-v6-advance-4dr/7253516508.html
"$20,000","2019 Nissan Pathfinder -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-nissan-pathfinder/7253515135.html
"$15,000","2018 Chevrolet Malibu -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2018-chevrolet-malibu/7253511474.html
"$3,900","Honda Accord EX 2008","EDISON",https://cnj.craigslist.org/cto/d/edison-honda-accord-ex-2008/7253510241.html
"$14,000","2014 Dodge Charger","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-2014-dodge-charger/7253510057.html
"$15,000","2019 Hyundai Tucson -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-hyundai-tucson/7253507668.html
"$16,000","2016 FORD EDGE TITANIUM - PMTS. STARTING @ $59/WEEK","+ FAST TRACK MOTORS",https://cnj.craigslist.org/ctd/d/paterson-2016-ford-edge-titanium-pmts/7253504472.html
"$15,000","2019 Mitsubishi Eclipse Cross -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-mitsubishi-eclipse-cross/7253504215.html
"$16,000","2016 Cadillac ATS Sedan -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2016-cadillac-ats-sedan/7253500240.html
"$14,000","2019 Hyundai Elantra -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-hyundai-elantra/7253496556.html
"$14,000","2018 *Honda* *Civic Sedan* *LX CVT*","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2018-honda-civic-sedan-lx/7253494212.html
"$25,000","2018 BMW X2","1310 RAHWAY AVE AVENEL NJ 07001",https://cnj.craigslist.org/ctd/d/avenel-2018-bmw-x2/7253493920.html
"$66,000","2018 Tesla Model S 100D Sedan 4D sedan White - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2018-tesla-model-100d-sedan-4d/7253488260.html
"$34,000","2012 Tesla Model S Signature Performance Sedan 4D sedan White -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2012-tesla-model-signature/7253487796.html
"$28,000","2016 Ford Mustang GT Premium Coupe 2D coupe Red - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2016-ford-mustang-gt-premium/7253488114.html
"$27,000","2016 Ford F150 Super Cab XL Pickup 4D 6 1/2 ft pickup Blue - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2016-ford-f150-super-cab-xl/7253488060.html
"$29,000","2017 Toyota Tacoma Double Cab SR5 Pickup 4D 5 ft pickup Silver -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-toyota-tacoma-double-cab/7253487928.html
"$33,000","2010 Chevy Chevrolet Corvette Grand Sport Convertible 2D Convertible","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2010-chevy-chevrolet-corvette/7253487845.html
"$40,000","2017 Toyota Tundra CrewMax TRD Pro Pickup 4D 5 1/2 ft pickup Red -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-toyota-tundra-crewmax-trd/7253487304.html
"$24,000","2019 Nissan Frontier Crew Cab SV Pickup 4D 5 ft pickup Black - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2019-nissan-frontier-crew-cab/7253480242.html
"$40,000","2019 Dodge Challenger R/T Scat Pack Coupe 2D coupe Red - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2019-dodge-challenger-t-scat/7253479702.html
